time[h],VCD,Glc,Gln,Amm,Lac,product,Product_ID,Exp_ID,Cmd_Temp,Cmd_pH,Cmd_Stirring,Cmd_Feed_Vol,Cmd_Feed_Glc_Mass,Cmd_Feed_Gln_Mass,Volume
216.0,2.657460241104455,15.883273183620805,6.855246171395854,14.509411847072014,13.505118179095955,536.9799429852281,NP,ExpNovel01,36.8431413657748,6.825336034116161,162.07904172431793,0.005,0.8688789183556082,0.3408835018332094,0.245
240.0,2.1124159780841723,16.849554307754875,6.929445946686502,15.792037350601456,13.161761960936635,584.4521836058482,NP,ExpNovel01,36.8431413657748,6.825336034116161,162.07904172431793,0.0,0.0,0.0,0.245
264.0,1.801305871239164,15.39935772666834,6.071102057105558,17.13505083786425,11.991514780647496,653.4079734373046,NP,ExpNovel01,35.14335423993128,6.825336034116161,162.07904172431793,0.0,0.0,0.0,0.24
288.0,1.4490999226466184,14.181303552983692,5.32581282956856,18.20173164770896,11.323942156896646,703.0555768150789,NP,ExpNovel01,35.14335423993128,6.825336034116161,162.07904172431793,0.0,0.0,0.0,0.235
312.0,1.140565171667657,13.299594920621152,4.647409444214682,19.13313997701949,10.937147859281591,732.9415791145286,NP,ExpNovel01,35.14335423993128,6.825336034116161,162.07904172431793,0.0,0.0,0.0,0.22999999999999998
336.0,0.9088104402315824,12.807002990024609,4.051160630238702,19.929807848580555,10.14767122318186,771.4103572466935,NP,ExpNovel01,35.14335423993128,6.825336034116161,162.07904172431793,0.0,0.0,0.0,0.22499999999999998
0.0,0.2221500885631331,27.20854314599803,7.4776951929892785,0.1,0.1,0.0,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.0,0.0,0.0,0.25
24.0,0.616084336363914,24.01224565948323,5.839653729580742,1.5893988848937806,3.959888185032334,13.663914297267912,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
48.0,1.059975479688231,24.45398175660303,5.754571592243164,3.15209943765357,10.49455959582823,11.51446520938849,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
72.0,1.4924623280858638,25.192173168211266,5.759215241050522,4.735870780590661,15.320845678816752,39.47223847761302,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
96.0,1.8335047686655488,26.23084739326237,5.98347463550743,6.35210428219735,18.58679448530451,82.1643764826869,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
120.0,1.9178860249767309,27.88338908588897,6.403978875389053,7.9352928880724,20.01106837552752,128.71536959951737,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
144.0,1.939747514756561,30.611225821777634,6.831441500891792,9.532046195034994,20.672805252404306,173.5149441076052,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
168.0,1.8412254031819533,32.86055421596159,7.167311651451147,11.094540301327616,20.624231960221778,214.46419385959905,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
192.0,1.604184083709029,36.03005459774964,7.428547454094788,12.642901170630546,20.668477458519806,253.9788553225928,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
216.0,1.3791863167581346,39.48574490464473,7.665536724912646,14.119234830483046,21.07303201626645,284.3703392501203,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
240.0,1.1342007833962102,43.6297391543041,7.868933934259773,15.58478150182667,20.90628787207861,317.6413838061472,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
264.0,0.9378234668395046,46.99092746365276,8.005228031142412,17.01506696543679,21.202702801579424,342.1855981367195,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
288.0,0.7317746419605408,51.19481439009085,8.043128148859306,18.37244324926437,21.471881804603505,356.4406936880979,NP,ExpNovel02,36.66738214182435,6.957567739582304,188.1735122864278,0.005,1.5745960333904114,0.4570834927209982,0.245
312.0,0.58437913914805,55.31735238903415,8.095863053967516,19.672623450060755,21.538260101086113,380.1061647446613,NP,ExpNovel02,36.30430563073701,6.94238288329503,188.1735122864278,0.0,0.0,0.0,0.245
336.0,0.4228802365540077,55.13038880463582,6.7966083808253135,21.10045703959621,21.586957953586655,376.1937798406467,NP,ExpNovel02,36.30430563073701,6.94238288329503,188.1735122864278,0.0,0.0,0.0,0.24
0.0,0.3788497437999872,35.5800642649,5.233297450027461,0.1,0.1,0.0,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.0,0.0,0.0,0.25
24.0,1.163028395026255,29.77714661121478,3.6081346256707105,1.4227332115073736,7.764666869316056,2.0952619871169578,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.0,0.0,0.0,0.245
48.0,2.1894492076820335,21.089009805660886,2.20096467235883,2.7598293246451555,17.11457683572797,28.64802191643868,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
72.0,3.131964992053135,21.960220287236577,3.924727193594238,4.484542882838633,20.89967089918934,80.87438060568846,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
96.0,3.8290888616868792,22.823082975764212,5.6279591111438965,6.513340656722712,21.043530992425165,147.30951811240476,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
120.0,4.125162102358164,24.53878016304303,7.195775484037783,8.724537283291573,20.582822503709817,233.69121107875873,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
144.0,3.9683723447816592,26.57574450892399,8.491482952953236,11.079415742362096,20.251839225443423,334.6598702292785,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
168.0,3.5531884819581525,29.27534357863915,9.509639769633088,13.45423580461694,19.91051974239123,426.5596718350714,NP,ExpNovel03,36.306307281651705,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
192.0,3.033188362556823,32.500020963624486,10.26642679788325,15.657309391410545,20.33220070454208,506.08321503447627,NP,ExpNovel03,36.60630406357608,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
216.0,2.470790360150882,36.29525220272367,10.871942408165646,17.948675324583704,20.82886813520826,570.3890892253421,NP,ExpNovel03,36.60630406357608,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
240.0,1.9125907714428891,41.33895577313591,11.264368764665738,20.066721358123992,21.155814539188956,624.6132208391772,NP,ExpNovel03,36.60630406357608,7.064846577675865,182.87964395032188,0.005,2.140640484168776,0.6832762045732749,0.24
264.0,1.4519608171003844,46.845887893508674,11.608787265587084,22.219193454551768,21.71891785512412,650.4037461788866,NP,ExpNovel03,36.60630406357608,7.064846577675865,182.87964395032188,0.0,0.0,0.0,0.24
288.0,1.0788360198022284,46.07072553435312,9.808357595199343,24.255766432779136,21.119542024060653,689.1716376245279,NP,ExpNovel03,36.60630406357608,6.902521103426133,182.87964395032188,0.0,0.0,0.0,0.235
312.0,0.7798306678091325,44.84615025844141,8.292551155478735,25.98672921023635,20.80787682958246,716.71285770486,NP,ExpNovel03,36.60630406357608,6.902521103426133,182.87964395032188,0.0,0.0,0.0,0.22999999999999998
336.0,0.5605768068234579,44.15132505238999,7.008922102653877,27.40499975436783,20.512955636285582,749.7681211489484,NP,ExpNovel03,36.60630406357608,6.902521103426133,182.87964395032188,0.0,0.0,0.0,0.22499999999999998
0.0,0.273030969924754,37.67810835391667,4.314116066244343,0.1,0.1,0.0,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.0,0.0,0.0,0.25
24.0,0.8043272200062741,33.23189169138317,3.060647505574115,1.1359766215369531,5.664366281782952,4.118046592524477,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.0,0.0,0.0,0.245
48.0,1.6408363336115384,25.818898890578033,1.7976807887768231,2.192189764298174,14.192507366675317,21.239843950709627,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
72.0,2.533988106816609,25.993746132792545,1.296360822237443,3.234872129638233,20.344611594992067,58.490514421843194,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
96.0,3.3521389432226267,26.97443348647364,1.3489970957877009,4.337908774173006,22.50240341826617,116.92641180786173,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
120.0,4.012751513177977,27.97897251455512,1.6476330886809742,5.54065378339896,22.712572213373218,194.35402529347465,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
144.0,4.442659823505776,28.711065716039336,2.0040138148700244,6.808715948140309,22.334032285233395,286.70464273090806,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
168.0,4.610263317717784,29.351744183904856,2.339665760603588,8.081906938846613,21.86887316080608,388.0175047183561,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
192.0,4.534836288814917,30.18028258186973,2.617850011228894,9.306346854196851,21.50616068942134,491.6377214506869,NP,ExpTest00,36.593572310236354,7.027558765578799,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
216.0,4.268892822022625,31.42420496205452,2.8210066776711455,10.443944692357222,21.323183149699673,591.5247146510965,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.005,2.0569590755367426,0.08291555261327,0.24
240.0,3.6022941729262357,37.56074996953084,3.3983003609205364,10.866623941525996,17.616045701625566,700.645675243358,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.0,0.0,0.0,0.24
264.0,3.0857602738392007,35.39996408781413,3.3887203028300332,11.518079324717991,16.358483635999207,804.8902658408332,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.0,0.0,0.0,0.235
288.0,2.626054029318587,33.39459728818853,3.268767065287406,12.149413687179528,15.632535365069852,893.9643941641457,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.0,0.0,0.0,0.22999999999999998
312.0,2.220882854838421,31.660613173562034,3.0947844384770846,12.747370950961333,15.107783602356529,969.556004487016,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.0,0.0,0.0,0.22499999999999998
336.0,1.8675467614219912,30.19585349868848,2.8912719050584315,13.30590043457704,14.691289989175514,1033.2927162997664,NP,ExpTest00,35.035850461559036,6.754958632463207,156.1737359284071,0.0,0.0,0.0,0.21999999999999997
0.0,0.2118931886073234,32.05580965344241,7.909451303460109,0.1,0.1,0.0,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.0,0.0,0.0,0.25
24.0,0.5971492424303941,28.73086134414726,6.180114568694792,1.6604530139455942,4.270004368732067,3.39078957440906,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.0,0.0,0.0,0.245
48.0,1.14720217329816,23.271200671825703,4.557984907115586,3.0742010878167236,10.76060687923642,16.307151443770636,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
72.0,1.6780479182732322,21.13723320969487,4.64176143228419,4.5174491839278845,16.11171129167172,42.793856388438755,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
96.0,2.086252077276405,20.051269741446937,5.037251129743605,6.010934995863645,18.331881111999788,82.42846693878407,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
120.0,2.3321850246525355,19.725212165272293,5.578161348884944,7.561257702454305,18.513706901003395,131.6233687628274,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
144.0,2.4118191786129275,19.709960960636913,6.100597956848274,9.146727427994849,18.050902222952065,186.02112625337568,NP,ExpTest01,37.2522035214431,7.014639018263358,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
168.0,2.344786293066056,19.921474743281863,6.542226745280068,10.732510251962816,17.53567005874421,241.35994301436904,NP,ExpTest01,37.2522035214431,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
192.0,2.0439317769250804,21.81068924971799,7.039146451876091,12.10624072727086,15.891388853351511,298.65839698310447,NP,ExpTest01,37.2522035214431,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
216.0,1.7377168312275215,23.47862291314896,7.312258418143193,13.47662729427885,15.435653127213058,346.69443235397216,NP,ExpTest01,37.2522035214431,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
240.0,1.4431611068470391,25.320950766160593,7.476342260657396,14.820100291252876,15.324291699437996,385.5713008167582,NP,ExpTest01,37.2522035214431,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
264.0,1.1739409633444309,27.40103338312255,7.571798272358675,16.128543566794214,15.336176462446325,415.81951943166166,NP,ExpTest01,36.21046966769735,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
288.0,0.9355140243211788,29.770034910540584,7.628755863812216,17.39243112309794,15.317027749261603,438.5245530401854,NP,ExpTest01,36.21046966769735,6.8042792490150825,177.07928147052257,0.005,1.0097486593060672,0.4045077302766362,0.24
312.0,0.7344549323631042,32.30399180540704,7.648601408072017,18.62102154591091,15.339187311745189,454.40590106655543,NP,ExpTest01,36.21046966769735,6.8042792490150825,177.07928147052257,0.0,0.0,0.0,0.24
336.0,0.5789449391167575,31.608178814949415,6.423629757808899,19.943910470580015,15.468742819188744,474.2438480481815,NP,ExpTest01,36.21046966769735,6.8042792490150825,177.07928147052257,0.0,0.0,0.0,0.235
0.0,0.392445811950093,46.72061823725173,5.47679580296481,0.1,0.1,0.0,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.0,0.0,0.0,0.25
24.0,0.9435468083126076,41.850731511300665,3.9948399498633527,1.340119796645256,6.188554515703369,8.131615097051693,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.0,0.0,0.0,0.245
48.0,1.6419252409110965,34.95464704501334,2.651158866152783,2.472177489451356,14.165741853175794,30.98939448668276,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.0,0.0,0.0,0.24
72.0,2.32209879373878,28.543172987858128,1.8765183952489557,3.489122097964135,19.43849575796967,72.45383369669308,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
96.0,2.871348441720487,29.13437388571488,2.0102272374297327,4.478658825476756,21.412411218159832,129.07513606338298,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
120.0,3.283632286810963,29.99364438814578,2.31600200916272,5.519687194014659,21.79475905123158,198.6384857867005,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
144.0,3.530516578320521,30.84100716883285,2.652112071316504,6.596804219198675,21.638001408859044,277.3302485305391,NP,ExpTest02,36.600729087763426,6.922927004748143,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
168.0,3.6051401872213473,31.71522678035076,2.958278963060032,7.677468089317792,21.37336742313627,360.7037870388661,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
192.0,3.2714946711969777,35.003521375617034,3.433451419069574,8.42267183507148,19.262357313709337,451.325958665772,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
216.0,2.920025544878379,37.759374701622285,3.622004037081872,9.16947560138648,18.949096732864614,530.8749485895785,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.005,1.6383413641588966,0.1362836058123706,0.235
240.0,2.561635493558163,40.674684540655825,3.6974703523915022,9.8832282212042,19.069498317827986,599.0901980016714,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.0,0.0,0.0,0.235
264.0,2.2510153113243185,38.31021653075624,3.389453250529493,10.686209019524153,18.82576256273515,669.7880907957403,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.0,0.0,0.0,0.22999999999999998
288.0,1.9493346613255,36.39818798508551,3.118751972549646,11.407691823252035,18.381884196082645,731.6514239524537,NP,ExpTest02,36.600729087763426,6.713146996584268,172.78580227406326,0.0,0.0,0.0,0.22499999999999998
312.0,1.6682314143914243,34.81466811893025,2.8627271446368368,12.057403917678377,17.922131719533724,785.0097193503045,NP,ExpTest02,36.00158650932124,6.713146996584268,172.78580227406326,0.0,0.0,0.0,0.21999999999999997
336.0,1.411585510873973,33.69958995948592,2.6413487546479373,12.619212597383584,17.277942106573786,831.3004296822858,NP,ExpTest02,36.00158650932124,6.713146996584268,172.78580227406326,0.0,0.0,0.0,0.21499999999999997
0.0,0.2600966343891633,42.07762968136254,3.641902987456186,0.1,0.1,0.0,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.0,0.0,0.0,0.25
24.0,0.806886032163666,37.5650300156266,2.49166080495093,1.0309625946133414,5.7511885802704015,3.521449065486192,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
48.0,1.6851949205822474,39.43243857009243,2.361048254620785,2.2292788472522624,15.113104807410526,19.949011092985874,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
72.0,2.6076095393031573,40.49206667891921,2.461543551851483,3.56392153460551,23.102592265665617,59.02944529253003,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
96.0,3.3436819526051726,42.67166697650029,3.016055986640997,4.998478802829317,26.816528338851608,121.40000924845374,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
120.0,3.796308310042542,45.62280574577807,3.773104728725154,6.527078868479084,27.862321902804695,201.5030098129782,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
144.0,3.942700762218923,48.91902079446582,4.510756320064909,8.104758942114621,28.014685566366193,291.6027501746691,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
168.0,3.8189210699820504,52.57397352612402,5.14005423908774,9.675798664051626,28.02144030501688,383.7023397385112,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
192.0,3.49802077656049,56.73068151126884,5.638330513910863,11.198699396348529,28.10276714740156,470.9578178710138,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.005,2.662375767328801,0.3538465398587914,0.245
216.0,3.0621335092484503,61.48668741330361,6.009019724106753,12.650287972903469,28.295801250598508,548.5240741793084,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.0,0.0,0.0,0.245
240.0,2.6267159123481947,58.10513695594711,5.330118493014389,14.07467507632292,27.7192654304512,625.9873878814358,NP,ExpTest03,36.94850645476525,6.9994920652506325,198.4657531260495,0.0,0.0,0.0,0.24
264.0,2.1922090445476012,55.506075737764355,4.754765928136174,15.30162514504328,26.88287232151911,692.2161668269513,NP,ExpTest03,36.94850645476525,6.833043163333741,198.4657531260495,0.0,0.0,0.0,0.235
288.0,1.766626465933736,54.30395489465461,4.339880354229238,16.268035797669874,25.176639292442292,750.3942958713562,NP,ExpTest03,36.94850645476525,6.833043163333741,198.4657531260495,0.0,0.0,0.0,0.22999999999999998
312.0,1.4095991769053038,53.17958157054502,3.890283085223745,17.124420485631084,24.15932793380168,797.1115748348435,NP,ExpTest03,36.94850645476525,6.833043163333741,198.4657531260495,0.0,0.0,0.0,0.22499999999999998
336.0,1.1147237613578307,52.23039471126231,3.4493928003562986,17.874885180862535,23.48750575620225,834.2561247763247,NP,ExpTest03,35.604394077220576,6.833043163333741,198.4657531260495,0.0,0.0,0.0,0.21999999999999997
0.0,0.2971677816710126,56.163033529018314,5.161799877256382,0.1,0.1,0.0,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.0,0.0,0.0,0.25
24.0,0.6675899690579863,52.82364759735409,3.912557438815992,1.179459203616864,4.29307227641715,6.623914737825646,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.0,0.0,0.0,0.245
48.0,1.161670621532695,47.691251721855245,2.725106321878767,2.1482541880238912,10.533423837804726,23.12276257892958,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.0,0.0,0.0,0.24
72.0,1.6781777148542076,41.87791666603666,1.8043833244264649,2.991293225446548,16.788105854243906,52.99286432928177,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.005,0.5012381879008887,0.3695303406304884,0.235
96.0,2.1127406914876667,37.7897565549346,2.526258907324901,3.929834737876216,20.640361421974003,95.1984857319796,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.005,0.5012381879008887,0.3695303406304884,0.235
120.0,2.435725249328746,34.69570266048072,3.38304364276241,5.006817551459536,21.893792531572224,148.22976306651685,NP,ExpTest04,37.3539407123048,6.905878867444176,166.50018692868386,0.005,0.5012381879008887,0.3695303406304884,0.235
